chembl_id,bioavailability_frac,caco2_log_permeability,caco2_permeability_cm_s,clearance_cell_uL_min_1e6,clearance_hepatic_l_h,clearance_l_h,fu_frac,half_life_h,microsome_clearance_uL_min_mg,microsome_clint_l_h,microsome_hepatic_l_h,vd_l_kg,smiles
CHEMBL563628,,,3.5,,,,,,,,,,CC(=O)N1CCCC1c1nc(C(=O)NCc2ccc(F)cc2)c(O)c(=O)[nH]1
CHEMBL563757,,,6.3,,,,,,,,,,CC(=O)N1CCCCC1(C)c1nc(C(=O)NCc2ccc(F)cc2)c(O)c(=O)[nH]1
CHEMBL563784,,,,,,,,,10.0,36.0,15.0,,O=C(NCC12CC3CC(CC(C3)C1)C2)c1cc(N2CCNCC2)ncc1Cl
CHEMBL563804,,,1010.0,,,,,,,,,,CCCCCCSc1cc(Cl)c(C(=O)CCN2CCN(C(C)=O)CC2)cc1Cl
CHEMBL563816,,,470.0,,,,,,,,,,CCCCCCS(=O)(=O)c1cc(Cl)c(C(=O)CCN2CCOCC2)c(Cl)c1
CHEMBL563871,,,860.0,,,,,,,,,,CCCCCCOc1cc(Cl)c(C(=O)CCN2CCN(S(=O)(=O)CC)CC2)c(Cl)c1
CHEMBL563898,,,3.74,,,,,,,,,,CC(=O)N1CCCCC1c1nc(C(=O)NCc2ccc(F)cc2)c(O)c(=O)[nH]1
CHEMBL563943,,,980.0,,,,,,,,,,CCCCCCS(=O)(=O)c1cc(Cl)c(C(=O)CCN2CC2C)c(Cl)c1
CHEMBL563949,,,9.15,,,,,,,,,,Cc1c(CC(=O)O)c2cccnc2n1S(=O)(=O)c1ccc(F)c(F)c1
CHEMBL564,,,13.52,,,,0.1008999999999999,7.9,,,,,CN(C)CCCN1c2ccccc2Sc2ccccc21
CHEMBL564011,,,0.45,,,,,,,,,,Cc1cc(C)c(S(=O)(=O)N[C@H](CNCC(=O)c2ccoc2)C(=O)O)c(C)c1
CHEMBL564112,,,240.0,,,,,,,,,,CCCCCCS(=O)(=O)c1ccc(C(=O)CCN2CCNC(=O)C2)c(Cl)c1
CHEMBL564246,,,141.0,,,,,,,,,,CO/N=C1/C(=O)N(Cc2nc3ccccc3n2CCCCO)c2ncccc21
CHEMBL564248,,,0.9,,,,,,,,,,O=C(Cn1cnc(NC(=O)c2ccc(Cl)s2)n1)Nc1ccc(-n2ccccc2=O)cc1F
CHEMBL564267,,,34.3,,,,,,,,,,CN1CCN(S(C)(=O)=O)CC1(C)c1nc(C(=O)NCc2ccc(F)cc2)c(O)c(=O)n1C
CHEMBL564271,,,20.0,,,,,,,,,,C=C1NC(=O)CC[C@@H](C(=O)O)NC(=O)[C@H](NC(=O)[C@H](CCCCN)NC(=O)[C@@H](N)Cc2c[nH]c3ccccc23)CSC[C@@H](C(=O)N[C@@H]2C(=O)N3CCC[C@H]3C(=O)NCC(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@@H]3C(=O)NCC(=O)N[C@@H](C)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CCC(N)=O)C(=O)N/C(=C/C)C(=O)N[C@H](C(=O)N[C@@H](Cc4ccccc4)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CCC(N)=O)C(=O)N[C@@H]4C(=O)N[C@@H](CC(C)C)C(=O)N[C@H]5C(=O)N[C@@H](CSC4C)C(=O)NC(=O)[C@H](CC(N)=O)N[C@H](C(=O)N[C@@H](CCCCN)C(=O)N[C@H](C(=O)NC(=C)C(=O)N[C@@H](CCCCN)C(=O)O)[C@@H](C)CC)CSC5C)CSC3C)C(C)C)CSC2C)N[C@@H](CC(C)C)C(=O)NC1=O
CHEMBL564363,,,182.0,,,,,,,,,,CS(=O)(=O)CCCn1c(CN2C(=O)/C(=N/OCCF)c3cccnc32)nc2ccccc21
CHEMBL564366,,,,,,,,,33.0,118.79999999999998,35.78313253012048,,Cc1ccc2nc(CCNCCCO)ccc2c1NC(=O)CC12CC3CC(CC(C3)C1)C2
CHEMBL564464,,,430.0,,,,,,,,,,CCCCCCS(=O)(=O)c1cc(Cl)c(C(=O)CCN2CCNC(=O)C2)c(Cl)c1
CHEMBL564535,,,,,,,,,11.0,39.6,16.22950819672131,,CN(C)C[C@H](O)Cc1ccc(Cl)c(C(=O)NCC23CC4CC(CC(C4)C2)C3)c1
CHEMBL564607,,,,3.0,89.99950000277776,,0.0076999999999999,,40.0,144.0,40.0,,O=C(O)c1ccc(-c2ccc(Cl)c(C(=O)NCC34CC5CC(CC(C5)C3)C4)c2)cc1
CHEMBL564737,,,,12.5,89.99988000016,,0.089,,3.0,10.8,5.094339622641509,,O=C(NCC1(O)CCCCCC1)c1cc(-c2ccccc2C(=O)O)ccc1Cl
CHEMBL564885,,,,4.0,89.99962500156249,,,,68.0,244.8,51.86440677966102,,O=C(NCC12CC3CC(CC(C3)C1)C2)c1ccnc(NCC2CCNCC2)c1Cl
CHEMBL564984,,,0.7,,,,,,,,,,O=C(NCc1ccc(F)cc1)c1nc(C2CCCN2)[nH]c(=O)c1O
CHEMBL565073,,,,,,,0.0312999999999999,,,,,,O=C(CC1CCN(Cc2ccn(-c3ccc(C(F)(F)F)cc3)c2)CC1)NC(c1ccc(F)cc1)c1cccnc1
CHEMBL565150,,,270.0,,,,,,,,,,CCCCCCOc1ccc(C(=O)CCN(C)C)c(I)c1
CHEMBL565195,,,18.0,,,,,,,,,,CS(=O)(=O)c1ccc(Nc2nc3cc(C(N)=O)ccc3n2Cc2ccccc2C(F)(F)F)cc1
CHEMBL565220,,,1.9,,,,,,,,,,CC1(c2nc(C(=O)NCc3ccc(F)cc3)c(O)c(=O)[nH]2)CCCCN1
CHEMBL565360,,,77.0,,,,,,,,,,CC1(CC(=O)NCc2ccccc2Sc2ccccc2CO)CC2(CCCCC2)OO1
CHEMBL565361,,,65.0,,,,,,,,,,COc1cccc(CNC(=O)CC2(C)CC3(CCCCC3)OO2)c1
CHEMBL56564,,,,,,,,5.6,,,,,CN1[C@@H]2CC[C@H]1C[C@@H](OC(=O)c1c[nH]c3ccccc13)C2
CHEMBL565755,,,,43.075,89.99992748672074,,,,19.95,71.82,25.66833452466047,,CCOc1ccc2nc(N)sc2c1
CHEMBL567,,,,,,,0.0148999999999999,9.4,,,,,OCCN1CCN(CCCN2c3ccccc3Sc3ccc(Cl)cc32)CC1
CHEMBL567124,,,3.28,,,,,,,,,,Cc1c(Nc2c(C#N)cncc2/C=C/c2cccc(OCCN3CCN(C)CC3)c2)ccc2[nH]ccc12
CHEMBL567243,,,5.59,,,,,,,,,,CCOC(=O)c1ncn2c1Cn1ncnc1-c1cc(Cl)ccc1-2
CHEMBL567376,,,37.0,,,,,,,,,,CC1(CC(=O)NCc2ccccc2N)CC2(CCCCC2)OO1
CHEMBL567470,,,34.0,,,,,,,,,,CCCOCCn1c(=O)c(N[C@H]2CC[C@H](O)CC2)nc2cnc(-c3ccc(OC)nc3)cc21
CHEMBL567570,,,169.0,,,,,,,,,,C[C@@H]1CN(C(=O)c2ccccc2)CCN1C(=O)C(=O)c1c[nH]c2ccccc12
CHEMBL567582,,,55.0,,,,,,,,,,CC1(CC(=O)NCc2ccc3c(c2)OCC=CO3)CC2(CCCCC2)OO1
CHEMBL567850,,,58.0,,,,,,,,,,COc1ccc(OC)c(S(=O)(=O)Nc2cnc3ccccc3c2)c1
CHEMBL568,,,,8.51,89.99982373712547,,0.0383,6.7,,,,,O=C1Nc2ccc(Cl)cc2C(c2ccccc2)=NC1O
CHEMBL568438,,,33.0,,,,,,,,,,CC1(CC(=O)NCc2ccccn2)CC2(CCCCC2)OO1
CHEMBL568444,,,49.0,,,,,,,,,,CC1(CC(=O)NCc2ccc([N+](=O)[O-])cc2)CC2(CCCCC2)OO1
CHEMBL568705,,,0.1,,,,,,,,,,CC(=O)OC[C@H]1O[C@@H](S(N)(=O)=O)[C@H](OC(C)=O)[C@@H](OC(C)=O)[C@@H]1OC(C)=O
CHEMBL568799,,,1.3,,,,,,,,,,CNc1nc(NCc2ccc(NC(=O)c3ccc(F)cc3)cc2)c2cc(C)ccc2n1
CHEMBL568800,,,2.0,,,,,,,,,,Cc1ccc2c(NCc3ccc(NC(=O)c4ccc(F)cc4)cc3)nc(N3CCCCC3)nc2c1
CHEMBL568821,,,0.7,,,,,,,,,,CC(=O)c1ccc2c(NCc3ccc(NC(=O)c4ccc(F)cc4)cc3)nc(N(C)C)nc2c1
CHEMBL568823,,,5.8,,,,,,,,,,CNc1nc(NCc2ccc(NC(=O)c3ccc(C)cc3)cc2)c2ccccc2n1
CHEMBL568825,,,4.4,,,,,,,,,,Cc1ccc2c(NCc3ccc(NC(=O)c4ccc(F)cc4)cc3)nc(N3CCN(C)CC3)nc2c1
CHEMBL568851,,,1.6,,,,,,,,,,Cc1ccc2c(NCc3ccc(NC(=O)c4ccc(F)cc4)cc3)nc(N(C)C)nc2c1
CHEMBL568852,,,0.1,,,,,,,,,,Cc1ccc2c(NCc3ccc(NC(=O)c4ccc(F)cc4)cc3)nc(N3CCNCC3)nc2c1
CHEMBL568853,,,2.4,,,,,,,,,,CNc1nc(NCc2ccc(NC(=O)c3ccc(Cl)cc3)cc2)c2cc(C)ccc2n1
CHEMBL568894,,,1.4,,,,,,,,,,CC(C)(C)[C@H]1C(O)=C(C2=CS(=O)(=O)c3cc(NS(C)(=O)=O)ccc3N2)C(=O)N1Cc1ccc(F)cc1
CHEMBL568904,,,,,,,,,13.0,46.8,18.57142857142857,,Cc1ccc2c(N)c(C(N)=O)sc2n1
CHEMBL569002,,,0.0,,,,,,,,,,Cc1ccc2c(NCc3ccc(NC(=O)c4ccc(F)cc4)cc3)nc(N3CCOCC3)nc2c1
CHEMBL569004,,,1.5,,,,,,,,,,Cc1ccc2c(NCc3ccc(NC(=O)c4ccc(F)cc4)cc3)nc(N3CCC3)nc2c1
CHEMBL569077,,,0.5,,,,,,,,,,Cc1ccc2c(NCc3ccc(NC(=O)c4ccc(F)cc4)cc3)nc(N3CCCC3)nc2c1
CHEMBL569098,,,0.0,,,,,,,,,,CN(C)c1nc(NCc2ccc(NC(=O)c3ccc(F)cc3)cc2)c2ccc(CO)cc2n1
CHEMBL569099,,,0.4,,,,,,,,,,CN(C)Cc1ccc2c(NCc3ccc(NC(=O)c4ccc(F)cc4)cc3)nc(N(C)C)nc2c1
CHEMBL569102,,,4.2,,,,,,,,,,CNc1nc(NCc2ccc(NC(=O)c3ccc(F)cc3)cc2)c2ccccc2n1
CHEMBL569103,,,0.0,,,,,,,,,,CNc1nc(NCc2ccc(NC(=O)c3ccc(Cl)nc3)cc2)c2ccccc2n1
CHEMBL569131,,,161.0,,,,,,,,,,CC(C)C1CN(C(=O)C(=O)c2c[nH]c3cccc(F)c23)CCN1C(=O)c1ccccc1
CHEMBL569133,,,96.0,,,,,,,,,,C[C@@H]1CN(C(=O)c2ccccc2)[C@H](C)CN1C(=O)C(=O)c1c[nH]c2cccc(F)c12
CHEMBL569168,,,0.5,,,,,,,,,,NS(=O)(=O)[C@@H]1O[C@H](CO)[C@@H](O[C@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)[C@H](O)[C@H]1O
CHEMBL569170,,,0.4,,,,,,,,,,NS(=O)(=O)[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O
CHEMBL569184,,,,19.05,89.9999212599114,,0.0476999999999999,,,,,,COc1ccc(CCN2C(=O)N(NS(C)(=O)=O)C[C@@H]2c2ccc(OC)cc2)cc1
CHEMBL569185,,,39.5,21.88,89.99993144429354,,0.0633,,,,,,COc1ccc(CCN2C(=O)N(NS(C)(=O)=O)C[C@H]2c2ccc(OC)cc2)cc1
CHEMBL569230,,,1.1,,,,,,,,,,C=Cc1ccc2c(NCc3ccc(NC(=O)c4ccc(F)cc4)cc3)nc(N(C)C)nc2c1
CHEMBL569231,,,0.3,,,,,,,,,,CCc1ccc2c(NCc3ccc(NC(=O)c4ccc(F)cc4)cc3)nc(N(C)C)nc2c1
CHEMBL569321,,,0.0,,,,,,,,,,CNc1nc(NCc2ccc(NC(=O)c3ccc(Cl)nc3)cc2)c2cc(C)ccc2n1
CHEMBL569477,,,3.6,,,,,,,,,,CCOC(=O)c1ncn2c1Cc1cnc(C)nc1-c1cc(Br)ccc1-2
CHEMBL569532,,,0.9,,,,,,,,,,CNc1nc(NCc2ccc(NC(=O)c3ccc(Cl)cc3)cc2)c2c(C)cccc2n1
CHEMBL569533,,,0.2,,,,,,,,,,CNc1nc(NCc2ccc(NC(=O)c3ccc(Cl)nc3)cc2)c2c(C)cccc2n1
CHEMBL569639,,,54.0,,,,,,,,,,COc1ccc(Br)cc1S(=O)(=O)Nc1cnc2ccccc2c1
CHEMBL569682,,,0.0,,,,,,,,,,CN(C)c1nc(NCc2ccc(NC(=O)c3ccc(F)cc3)cc2)c2ccc(I)cc2n1
CHEMBL569720,,,,,,,0.3039,,,,,,Cc1cc(Nc2nc(N[C@@H](C)c3ncc(F)cn3)c(C#N)nc2C)n[nH]1
CHEMBL569738,,,,,,,0.2198999999999999,,34.67,124.81199999999998,36.85248612259359,,Cc1cc(Nc2cncc(N[C@@H](C)c3ccc(F)cn3)n2)n[nH]1
CHEMBL569745,,,0.02,,,,,,,,,,Cc1ccc2c(NCc3ccc(NC(=O)c4ccc(F)cc4)cc3)nc(N3CCNC(C)(C)C3)nc2c1
CHEMBL569754,,,0.0,,,,,,,,,,CNc1nc(NCc2ccc(NC(=O)c3ccnc(Cl)c3)cc2)c2ccccc2n1
CHEMBL569792,,,170.0,,,,,,,,,,CC(C)(C)C1CN(C(=O)c2ccccc2)CCN1C(=O)C(=O)c1c[nH]c2cccc(F)c12
CHEMBL569806,,,69.0,,,,,,,,,,CCCCCC1CN(C(=O)C(=O)c2c[nH]c3cccc(F)c23)CCN1C(=O)c1ccccc1
CHEMBL569807,,,172.0,,,,,,,,,,CCCC1CN(C(=O)c2ccccc2)CCN1C(=O)C(=O)c1c[nH]c2cccc(F)c12
CHEMBL569808,,,154.0,,,,,,,,,,CCCCCC1CN(C(=O)c2ccccc2)CCN1C(=O)C(=O)c1c[nH]c2cccc(F)c12
CHEMBL569845,,,1600.0,,,,,,,,,,CCCCCCSc1ccc(C(=O)CCN2CCNC(=O)C2)c(Cl)c1Cl
CHEMBL569962,,,0.0,,,,,,,,,,CNc1nc(NCc2ccc(NC(=O)c3ccc(Cl)cc3)cc2)c2cccc(C)c2n1
CHEMBL57,,,,,,,0.5572999999999999,53.0,,,,,Cc1ccnc2c1NC(=O)c1cccnc1N2C1CC1
CHEMBL570002,,,,,,,0.1864,,,,,,Cc1cc(Nc2cnc(C#N)c(N[C@@H](C)c3ncc(F)cn3)n2)n[nH]1
CHEMBL570015,,,,75.025,89.99995682431728,,0.0148999999999999,,150.0,539.9999999999999,67.5,,COc1cccc(Nc2c(C(N)=O)cnc3c(C)cc(S(=O)(=O)c4cccc(C(=O)N(C)C)c4)cc23)c1
CHEMBL570017,,,190.0,,,,,,,,,,CC(C)(C)C1CN(C(=O)C(=O)c2c[nH]c3cccc(F)c23)CCN1C(=O)c1ccccc1
CHEMBL570192,,,,,,,0.0594,,,,,,Cc1cc(Nc2nc(O[C@@H](C)c3ccc(F)cn3)c(C#N)nc2C)n[nH]1
CHEMBL570194,,,0.4,,,,,,,,,,Cc1ccc2c(NCc3ccc(NC(=O)c4ccc(F)cc4)cc3)nc(N3CCN[C@H](C)C3)nc2c1
CHEMBL570307,,,1350.0,,,,,,,,,,CCCCCCOc1ccc(C(=O)C(C)CN(C)C)cc1
CHEMBL570417,,,5.3,,,,,,,,,,CNc1nc(NCc2ccc(NC(=O)c3ccc(C(F)(F)F)cc3)cc2)c2ccccc2n1
CHEMBL570418,,,3.0,,,,,,,,,,CNc1nc(NCc2ccc(NC(=O)c3cccc(Cl)c3)cc2)c2ccccc2n1
CHEMBL570485,,,88.0,,,,,,,,,,C[C@H]1CN(C(=O)c2ccccc2)CCN1C(=O)C(=O)c1c[nH]c2cccc(F)c12
CHEMBL570656,,,4.2,,,,,,,,,,CNc1nc(NCc2ccc(NC(=O)c3ccc(F)cc3)cc2)c2cccc(C)c2n1
CHEMBL570667,,,5.9,,,,,,,,,,NCC1CCN(c2nccc(-c3ccc4ccccc4c3)n2)CC1
CHEMBL570776,,,870.0,,,,,,,,,,CCCCCCOc1ccc(C(=O)CCN2CC2C)c(Cl)c1
CHEMBL570899,,,,,,,0.0854,,15.85,57.06,21.662870159453306,,Cc1cc(Nc2cncc(N[C@@H](C)c3ncc(F)cn3)n2)n[nH]1
CHEMBL570902,,,0.0,,,,,,,,,,CCCNc1nc(NCc2ccc(NC(=O)c3ccc(F)cc3)cc2)c2ccc(C)cc2n1
CHEMBL570931,,,171.0,,,,,,,,,,CCC1CN(C(=O)C(=O)c2c[nH]c3cccc(F)c23)CCN1C(=O)c1ccccc1
CHEMBL570934,,,0.98,,,,,,,,,,CC(C)(C)[C@H]1C(O)=C(C2=CS(=O)(=O)c3cc(NS(C)(=O)=O)ccc3N2)C(=O)N1Cc1ccc(F)c(Cl)c1
CHEMBL571,,,,28.35,89.99973603491277,,0.0126999999999999,2.1,,,,,CC(C(=O)O)c1cccc(C(=O)c2ccccc2)c1
CHEMBL571135,,,72.0,,,,,,,,,,CC1CN(C(=O)c2ccccc2)CCN1C(=O)C(=O)c1c[nH]c2cccc(F)c12
CHEMBL571147,,,154.0,,,,,,,,,,CCCC1CN(C(=O)C(=O)c2c[nH]c3cccc(F)c23)CCN1C(=O)c1ccccc1
CHEMBL571148,,,50.0,,,,,,,,,,C[C@@H]1CN(C(=O)c2ccccc2)[C@@H](C)CN1C(=O)C(=O)c1c[nH]c2cccc(F)c12
CHEMBL571226,,,1380.0,,,,,,,,,,CCCCCCOc1cc(Cl)c(C(=O)CCN2CCNC(=O)C2)c(Cl)c1
CHEMBL571353,,,,,,,0.0098999999999999,,,,,,Cc1nc(C(F)(F)F)ccc1C(=O)Nc1ccc(Cl)c(-c2ccccn2)c1
CHEMBL571526,,,,,,,0.0219,,,,,,Cc1cc(Nc2nc(O[C@H](C)c3ccc(F)cn3)c(C#N)nc2C)n[nH]1
CHEMBL571578,,,46.0,,,,,,,,,,COc1cccc2[nH]cc(C(=O)C(=O)N3CCN(C(=O)c4ccccc4)C[C@H]3C)c12
CHEMBL571581,,,3.96,,,,,,,,,,Cc1c(Nc2c(C#N)cncc2-c2cc3cc(CN4CCN(C)CC4)ccc3o2)ccc2[nH]ccc12
CHEMBL571720,,,7.0,,,,,,,,,,COc1ccc(C)cc1S(=O)(=O)Nc1cnc2ccccc2c1
CHEMBL571721,,,11.0,,,,,,,,,,COc1cc([N+](=O)[O-])ccc1S(=O)(=O)Nc1cnc2ccccc2c1
CHEMBL571796,,,150.0,,,,,,,,,,CCC1CN(C(=O)c2ccccc2)CCN1C(=O)C(=O)c1c[nH]c2cccc(F)c12
CHEMBL571810,,,190.0,,,,,,,,,,CC(C)CC1CN(C(=O)C(=O)c2c[nH]c3cccc(F)c23)CCN1C(=O)c1ccccc1
CHEMBL571825,,,1.62,,,,,,,,,,Cc1cc(CN2C(=O)C(C3=CS(=O)(=O)c4cc(NS(C)(=O)=O)ccc4N3)=C(O)[C@@H]2C(C)(C)C)ccc1F
CHEMBL571994,,,1.4,,,,,,,,,,CNc1nc(NCc2ccc(NC(=O)c3ccc(Cl)cc3)cc2)c2ccccc2n1
CHEMBL572,,,,3.0,89.99950000277776,,,0.97,,,,,O=C1CN(/N=C/c2ccc([N+](=O)[O-])o2)C(=O)N1
CHEMBL572013,,,54.0,,,,,,,,,,C[C@@H]1CN(C(=O)c2ccccc2)CCN1C(=O)C(=O)c1c[nH]c2cccc(F)c12
CHEMBL572016,,,,,,,0.0390999999999999,,,,,,Cc1cnc(-c2cc(NC(=O)c3ccc(C(F)(F)F)nc3C)ccc2Cl)[nH]1
CHEMBL572035,,,165.0,,,,,,,,,,CC(C)C1CN(C(=O)c2ccccc2)CCN1C(=O)C(=O)c1c[nH]c2cccc(F)c12
CHEMBL572246,,,1.8,,,,,,,,,,CC(C)(C)CCN1C(=O)C(C2=CS(=O)(=O)c3cc(NS(C)(=O)=O)ccc3N2)=C(O)[C@@H]1C(C)(C)C
CHEMBL572341,,,260.0,,,,,,,,,,CCCCCCS(=O)(=O)c1cc(Cl)c(C(=O)CCN2CC2C)cc1Cl
CHEMBL572342,,,770.0,,,,,,,,,,CCCCCCSc1cc(C)c(C(=O)CCN2CC2C)c(C)c1
CHEMBL572348,,,1020.0,,,,,,,,,,CCCCCCOc1ccc(C(=O)CCN(C)C)cc1Cl
CHEMBL572683,,,0.21,,,,,,,,,,Cc1cc(CN2C(=O)C(C3=NS(=O)(=O)c4c(CN(C)S(C)(=O)=O)cccc43)=C(O)[C@@H]2C(C)(C)C)ccc1F
CHEMBL572774,,,83.0,,,,,,,,,,COc1ccc(C)cc1S(=O)(=O)Nc1cccnc1
CHEMBL573,,,,,,,0.5516,,,,,,O=C(O)c1cccnc1
CHEMBL573460,,,0.02,,,,,,,,,,CC(=O)OC[C@H]1O[C@@H](S(N)(=O)=O)[C@H](OC(C)=O)[C@@H](OC(C)=O)[C@@H]1O[C@H]1O[C@H](COC(C)=O)[C@@H](OC(C)=O)[C@H](OC(C)=O)[C@H]1OC(C)=O
CHEMBL574059,,,,6.17,89.99975688882526,,0.004,,131.83,474.588,65.25160864543805,,Cn1c(=O)c(-c2c(Cl)cccc2Cl)cc2cnc(Nc3ccc(F)cc3)nc21
CHEMBL575,,,,,,,,0.64,,,,,COc1cccc(OC)c1C(=O)N[C@@H]1C(=O)N2[C@@H]1SC(C)(C)[C@@H]2C(=O)O
CHEMBL57531,,,,120.23,89.99998752391423,,0.1140999999999999,,21.88,78.768,27.39565943238731,,Nc1ncc2cc(-c3c(Br)cccc3Br)c(N)nc2n1
CHEMBL575448,,,264.0,70.79,89.99997881057146,,0.0209,,,,,,C[C@@]1(C(=O)Nc2ccc(F)nc2)CCCN1c1nc(Nc2cc(C3CC3)n[nH]2)c2cccn2n1
CHEMBL575777,,,0.09,,,,,,,,,,Cc1cc(CN2C(=O)C(C3=NS(=O)(=O)c4c(CNS(C)(=O)=O)cccc43)=C(O)[C@@H]2C(C)(C)C)ccc1F
CHEMBL575934,,,37.85,,,,,,,,,,Cc1cc(=O)oc2cc(OCc3cccc(Cl)c3)ccc12
CHEMBL575966,,,422.0,,,,,,,,,,Cc1onc(-c2ccccc2Cl)c1C(=O)N(C)c1ccc(Cl)cc1
CHEMBL576068,,,,,,,0.16,,,,,,Cc1cc(Nc2nc(N[C@@H](C)c3ccc(F)cn3)cnc2C)n[nH]1
CHEMBL576127,,,,,,,,14.0,,,,,O=C1NCC2(CCN(CCc3ccccc3)CC2)O1
CHEMBL576138,,,257.0,,,,,,,,,,Cc1ccc(N(C)C(=O)c2c(-c3ccccc3Cl)noc2C)cc1Cl
CHEMBL576257,,,,,,,0.1452,,,,,,Cc1cc(Nc2cnc(C#N)c(N[C@@H](C)c3ccc(F)cn3)n2)n[nH]1
CHEMBL576426,,,6.79,,,,,,,,,,CCc1ncn2c1Cn1ncnc1-c1ccccc1-2
CHEMBL576494,,,51.0,,,,,,,,,,COc1cc([N+](=O)[O-])ccc1S(=O)(=O)Nc1cccnc1
CHEMBL576667,,,2.87,,,,,,,,,,c1ccc2c(c1)-c1ncnn1Cc1cncn1-2
CHEMBL576864,,,0.2,,,,,,,,,,CNc1nc(NCc2ccc(NC(=O)c3ccc(C#N)cc3)cc2)c2ccccc2n1
CHEMBL576981,,,,4.79,89.99968684868875,,,,23.44,84.384,28.725490196078432,,C[C@@H](O)[C@H]1C(=O)N2C(C(=O)O)=C(SC3CN(C4=NCCS4)C3)[C@H](C)[C@H]12
CHEMBL577,,,,,,,,39.0,,,,,C[C@H](N[C@@H](CCc1ccccc1)C(=O)O)C(=O)N1CCC[C@H]1C(=O)O
CHEMBL577072,,,1.4,,,,,,,,,,CNc1nc(NCc2ccc(NC(=O)c3ccc(Cl)nc3)cc2)c2cccc(C)c2n1
CHEMBL577470,,,0.0,,,,,,,,,,CC1(CC(=O)NCc2ccc(C(=O)O)cc2)CC2(CCCCC2)OO1
CHEMBL577512,,,0.0,,,,,,,,,,CNc1nc(NCc2ccc(NC(=O)c3ccc(Cl)cc3)cc2)c2ccc(C)cc2n1
CHEMBL577902,,,,,,,0.4827,,,,,,CCCSc1nc(N)c2ncn([C@@H]3O[C@H](CO)[C@@H](O)[C@H]3O)c2n1
CHEMBL578194,,,,5.470000000000001,89.99965554314886,,0.0487999999999999,,17.38,62.568,23.21460373998219,,C[C@H](Nc1nc(Nc2cc(C3CC3)[nH]n2)cnc1C#N)c1ccc(F)cn1
CHEMBL578201,,,,,,,0.1728,,,,,,Cc1cc(Nc2nc(N[C@@H](C)c3ccc(F)cn3)c(C#N)nc2C)n[nH]1
CHEMBL578211,,,,,,,,17.0,,,,,CN1C(=O)CC[C@H]1c1cccnc1
CHEMBL578288,,,,,,,0.1029999999999999,,3.0,10.8,5.094339622641509,,N#CN=C(N)c1sc(Nc2ccccc2)nc1N
CHEMBL578387,,,15.0,,,,,,,,,,C[C@@H]1CN(C(=O)c2ccccc2)C[C@H](C)N1C(=O)C(=O)c1c[nH]c2cccc(F)c12
CHEMBL578547,,,57.0,,,,,,,,,,COC(=O)c1ccc(CNC(=O)CC2(C)CC3(CCCCC3)OO2)cc1
CHEMBL578578,,,62.0,,,,,,,,,,CC1(CC(=O)NCc2ccccc2N2CCCCC2)CC2(CCCCC2)OO1
CHEMBL578588,,,90.0,,,,,,,,,,CN(C)c1ccc(CNC(=O)CC2(C)CC3(CCCCC3)OO2)cc1
CHEMBL578594,,,97.0,,,,,,,,,,CSc1ccc(CNC(=O)CC2(C)CC3(CCCCC3)OO2)cc1
CHEMBL578675,,,,,,,0.2238,,,,,,COc1cnc(-c2ccccn2)nc1NC(C)C
CHEMBL57895,,,,3.0,89.99950000277776,,,,,,,,CCC1(C2=NCCN2)Cc2ccccc2O1
CHEMBL578968,,,74.0,,,,,,,,,,CCOc1ccccc1CNC(=O)CC1(C)CC2(CCCCC2)OO1
CHEMBL579016,,,18.0,,,,,,,,,,CC1(CC(=O)NCc2ccncc2)CC2(CCCCC2)OO1
CHEMBL579199,,,55.0,,,,,,,,,,COc1cc(CNC(=O)CC2(C)CC3(CCCCC3)OO2)cc(OC)c1
CHEMBL579200,,,54.0,,,,,,,,,,COc1cc(CNC(=O)CC2(C)CC3(CCCCC3)OO2)cc(OC)c1OC
CHEMBL579258,,,70.0,,,,,,,,,,CC1(CC(=O)NCc2ccc(-n3cccc3)cc2)CC2(CCCCC2)OO1
CHEMBL58,,,,,,,,53.0,,,,,O=C1c2c(O)ccc(O)c2C(=O)c2c(NCCNCCO)ccc(NCCNCCO)c21
CHEMBL580,,,,10.975,89.99979273380487,,0.072,17.0,7.94,28.584000000000003,12.333448394891269,,O=C1Nc2ccc(Cl)cc2C(c2ccccc2Cl)=NC1O
CHEMBL581,,,,,,,,9.4,,,,,O=C(O)[C@@H]1C[C@@H](C2CCCCC2)CN1C(=O)CP(=O)(O)CCCCc1ccccc1
CHEMBL581893,,,,,,,0.2120999999999999,,,,,,COc1ccc2c(C)nc(NC(=N)N)nc2c1
CHEMBL582044,,,4.8,,,,,,,,,,NC1=NC(c2ccccc2)(c2ccccc2)C2=NCCCN12
CHEMBL582392,,,0.0,,,,,,,,,,CCOC(=O)c1c(-c2ccc3c(c2)OCO3)[nH]c2cc(OC)ccc2c1=O
CHEMBL582809,,,1.2,,,,,,,,,,CNc1nc(NCc2ccc(NC(=O)c3ccc(-c4ccccc4)cc3)cc2)c2ccccc2n1
